address,ste,tickets
terra1ykdzt6cadx5f8jw2fuedxtfe7ztkn0mmk2l4sp,250,1
terra1ykv97phv6taqa8grv2v2hmh8d3a9xj2s9gskfc,307.62,1
terra1y47y4lfa67u474fcsspj9a9kxf7wq7f89ssxta,666.13,2
terra1y435v70kchssrqyjy3dmzemuydknd4a722at7e,2767.21,11
terra1y4fuwjv32qszf3x2gjsm67sekm3nvcqrd86mun,276.31,1
terra1y5hufsetpf9hcswz9f0umtn323vzavdjdjakxm,296.55,1
terra1y50nxn9trklzdzq00uf0545jfk6l4vpvgm7jmu,586.59,2
terra1yn09dfs6z4zjwrxadt6ayjmtnfc5x69et9l3nz,252.55,1
terra1yjwf6287vktrj3nawr30gr5ke0gnnacjx7nk35,1461.06,5
terra1y3ux3tqkvhajfxufdkc32ul9pl6dl4mmfpj8yr,1316.11,5
terra1y32shpdezy7nw6ua2gkvdct3rtfrh5yteun4ud,778.20,3
terra1y38ue3yrlw5qe239k8atqkhu6k0x9gqz3zkmxt,253.54,1
terra1yslkf52jg7nq0jvd7vcca66f6d9zl72zwkemk9,1483.93,5
terra1ys7wn94l4vn5397095q7t5k7vuqegc6425fn29,254.97,1
terra1ysnnylluku452uv3nppzt20ujan29v7vd0s2wk,532.84,2
terra1y0awmpd4ndhdnu6c3rvj4mquh2j5fe6rjjq2p7,378.05,1
terra1ywm3rl4605gjxq747rmtx8vd6qx6thmz82t35m,256.47,1
terra1ydlpv8dmzt0we6r5ur9u45j6j9sr8gc87wyt2v,267.53,1
terra1ydmh5m0jz5xv7l9fnpger65tspy535zg9747eh,357.20,1
terra1ydk9zqd08kctgj9flyukpwcs55vm230flyuwyy,604.28,2
terra1yd3r8fdd0rnt42rqplyxmc5wn7v3pg978q20d8,255.63,1
terra1yvl94rl87scmwhvenpj4pvd5ghzx5mday0fp05,252.35,1
terra1yv0cawz73wn09kwdhn77fgp4gdjhrx4ky8pujt,792.38,3
terra1ytteyjr6c08j2nfrdshhwddamz7sy6ufxd7m9z,288.90,1
terra1y2lhpklayk4dueyhw4vsp2p7ymnl7lg6q09vkh,507.23,2
terra1y2g65fef96pgr9fmf9ek9s5ky9n4vjeav9gsdu,251.85,1
terra1y284gl8c46j7u6lxqutt7m2h69elxvul9qvrdx,260.41,1
terra1yfskyx7twcg3m4dhtjjk7qq2494722g4gp5q9c,279.69,1
terra1yfgqltvwpmwwphnrp99rz2ythlj8555gcg7qsy,449.15,1
terra1yg53uf4ztgt3kpazzgzxkzvljcvxzrh2hujlmy,770.12,3
terra1ygn3rw4n6xy88p42saw4cdsxn2s27da0yr5gqe,253.73,1
terra1y8ekqq4tsvkl69pjd3qe7as3j4rrrqja43ne3p,251.48,1
terra1y80agr7pvu6stqcxfgfaek9y6tlp303r5937et,285.10,1
terra1y8gmh44c20jptujn2kfrm8luprjjr8gg5ll8nq,293.36,1
terra1yxmz0r83s3xy9jn5ywx39xsxtm75esfx896lhr,266.11,1
terra1yx3fmfrfc8nlm6fc42n3gf92nevgzngz40fs06,251,1
terra1yxwq9vm4f3nl559fdc5wddr5lz2855jumpwlvl,1080.96,4
terra1yx2592mxr8mm80p37ynfxaz2ydhkvk05u39p9h,383.56,1
terra1yxrc3thta0jqrg7ymgz33pq48e6pdrrck3hd73,591.53,2
terra1y9hx5k9czn0x7w5dcpjpcs5288npytrepzwyq4,1763.95,7
terra1y9xgmc574j2577xun8k9ay6w0v6xkxkls3ttu0,283.95,1
terra1y9x9nc6z5m66wggpn8j02zqxf4p64mc4jjr8l4,690.40,2
terra1y9zqhq4kq47mm88mqssny8v7axlf4f0093x8z6,787.26,3
terra1yy6f78ua5q86447ezv5qjsp8w8vu0834c9amq8,2052.86,8
terra1yrs5jhjeg9kls4mfl68cjz78ju6muafqeugkaz,250.65,1
terra1yrpwlqccvl3562hffnh89dcuy8z2fzrwk7vplj,424.98,1
terra1yzaspr7qtqdnu0wfftmxlw3y8zslju7dg34ael,293.92,1
terra1yz06u7stj90nwj7jr42ddknuk8k0v79l3kcwz5,255.06,1
terra1yzghxl4g69fk5nlscy3npa6e0px7e4753az0nx,281.10,1
terra1yzps684xtuzzz3xlxlrlqsvgl7ffmn8r7tpgan,323.44,1
terra1ypdesz2dhu87pn8ft4ushqk480cy2flx23dynv,1135.30,4
terra1yq7anadflykv7l9jfq7wp7vnuksdgxezyrujsf,1543.29,6
terra1yqjkfa6z26g33v2f78km8kag9ca52p35eh74ur,250.15,1
terra1r77ns2yx85dycckuqmrpyjxmgnd8nqppg376ce,253.48,1
terra1r7urdu8vkx2tkjngt5jzmfh7l9u357hsu4ajaw,250.90,1
terra1r78tcsu0ug8u6r07re6w9deggkhkjshvueyueu,361.21,1
terra1ra6pm7yy26mvjala2qt8hqmss75pmsyjae8808,317.97,1
terra1rajugm2ez4yxgql7jnwmr0mjmapxq9eqmn2mfg,1072.23,4
terra1rapl53ua9mj2yadyzut5zmcgkgmrkdt4wlsmdl,251.22,1
terra1ru5y38re76zfwwup4s99ztwh7c665pv9yxusy6,270.01,1
terra1rmew3xaq9jgunfffjcnwhx3k7hfx46adpfltce,319.66,1
terra1rm83wmv4txg2q0h9twhcuwaukrs6u7kxpvuez2,266.15,1
terra1r6euus7qy4fc9r0gc4u05kdmq4ezlxzeh52wsv,265.65,1
terra1r608frjgct7mh80e0s7sd8fgpjs50myya2lhlr,1259.89,5
terra1ree8lqkchjg4rn88r23hc8q03y9ta7vcrgn6aq,340.76,1
terra1re3rx8cthag8jjty5q7vaj847txfpr9rt2slaf,609.28,2
terra1rcltkvk4en9kw6d60z96t2vpq9mx6gg6vw6x6v,251.36,1
terra1rc4xl6fs933uw5swgzpl7l65dw84awvpnhw5q7,273.12,1
terra1rcwsxy8dj8vwr8pj9nr7t9szspm6t4fzh56mkk,279.32,1
terra1rc8zsn3m5uxhj7wmds5zlf7s4h0l04cthlg8xu,261.73,1
terra1rh4nx6xplvx5pqkxqvwycurlvz97r9aju69g72,1252.55,5
terra1rh0z6u9e6525rkk8az4e8xhalfrg3za3ch2mst,257.92,1
terra1rhfhh2l4aauptm8aq2k7q6eqm2xlmu9x5zaeda,256.29,1
terra1rh9lnmus4cecz00lyk3lz7x8ku6qe6udk5l89y,300.24,1
terra1rhyandcqnyngmak5sazj00fca3tzkrcxm4d4yc,250.23,1
terra1rked22kr0grlc74a6ysr2qy9209y7c4sgeewkq,250,1
terra1r4y6s7lnzwtegpyu48u044jqlhpdgu0avkdjr8,251.25,1
terra1r4zrmc7pe9zxnntq68jhnl5fl55rxdh4wnet7e,250,1
terra1r5f6xr0xujea3vfkcm4y6sa9mpev2mlffvksnx,266.51,1
terra1r5fntwfn8a6gzhz734n8mc8gwdxud0nzvg33t0,344.21,1
terra1rnevntw635uez72uc7qy6ls7c70yjee5ehtg7r,838.20,3
terra1rnkp4m2s9gnn0z0tf7ajr76sksugkj8va5t0va,273.78,1
terra1rnxn3qek749n3apx9h2f9sajv9nwacp0kzl6ku,337.19,1
terra1rnrq9j0y8pph0raky277srzt8rchw7qf43vufr,250.06,1
terra1rnq7ye4cam6vh33valm0ur9xwwncl3ee2yneke,250.88,1
terra1rjm4nys9kywcz9v0fss5g42v4gf8af6t9hsh5g,1295.30,5
terra1rjghca89zyv5gedm70uzlynt2s08spavkwrtw0,250,1
terra1r3h5z0sr26u0tcdpzr5lkm9cwp90jsy896ucj2,327.90,1
terra1r34pa3xglutwgm8p85yazaa7v47w7vwmjxgrzp,289.05,1
terra1r3857np34fmel72qz9tlgmc6qa0tqx6l8ap4pl,463.75,1
terra1r07zr9vrpydhuvrw4gqhelxmcv8wuulnh6wzrq,502,2
terra1r0avfmehncpwql8acgj6xtdhynq470vce6jx78,259.13,1
terra1r0epv648g20p5c3xfkjw96ayew0v95j8vr8g2x,394.10,1
terra1r0fd0mnxqknh6vl433h8tc87n5g6pttzt6taaz,250.46,1
terra1r0x9vrzn8dlurrv2ra4e8agevf3slsnzgnzel5,279.06,1
terra1rwl442vwr23r8ze0942csj7gam3yuyxd5newfh,251,1
terra1rwfveelnjktdctncn4tf8rt849ey8pk7uw3gcs,256,1
terra1rwpl6fet5zmpf50sqkmnkqf2dhlklsdvqrkux0,502.44,2
terra1rdfkz6x5kxfc62t0j83mpscz3pgl0he0ej3p0u,408.05,1
terra1rv76we0l75erpw0t6a47xus65kcj2r7jyq6mcn,250.04,1
terra1rvu8wkpjlaj33c4jy2fgsr6l8tlh85j0wpgfwj,927.42,3
terra1rvngmgry4s9gd4fddlf00gu28tktec97c9gmzn,255.46,1
terra1rvs2f575nv6887dgjutmjs9ktkz2cg4cenmwd5,279.89,1
terra1rvt2cutu3m0xhnq7h2spcm5qt0zyqr8c5ggkpk,887.16,3
terra1rvgzmde230ctuwvexr5zys7l6jt09r5zryk3ah,515.85,2
terra1rta99ennk3ax4mjky7vw7rdatdrxkh25jnf2q7,266.60,1
terra1rtr5lkx5wdg0k0ne2wksf9zuwd7t36demk3s99,262.32,1
terra1rfcuuxu8kz7mkzfv6mwtkcxt3lvc3s9l92gzne,415.78,1
terra1rf0fs4t8le8p6rmrl5dd8yyq6sa2c8yswkhx92,300.49,1
terra1rgl8gnnlfztwum82sx2dwu4wsgquh30aflvprx,252.77,1
terra1r8jht05uz2407mf9vqshenc2cdtgz0lqh4n4r2,502.20,2
terra1r8wy0arl9tcsrmdlstlg27945t644lfdse5wt0,333.50,1
terra1r88s2gfupfwv0zr5n5vxc5fv2t3say6zg8gxwf,254.78,1
terra1rxa6rgfqpec3rzywag8qp89qap0dfzkjgshnfh,311.77,1
terra1rxk9rcnhzmcfkj4pn75sywpkpfvslzr2ge74ra,1993.99,7
terra1rx4npcelm66whl4f9udjpld32hkxh5fezeg45h,350.24,1
terra1rx4xy60w0a3rs0zq7ra4xw8ad7fxtx790cgqy9,266.87,1
terra1rxng5g43em2wk9e94acmtg4hlsgxjwrv44usrz,1509.12,6
terra1rx0vhhtweh8erwf4ppr5yamva4k04pujzrhk72,289.98,1
terra1rxrletacekn3aekaasvn5twzt4kq59xx03qjxf,636.40,2
terra1r92vfemrur82hp7r28uqmfrejkqhqum0xchx4v,252.91,1
terra1r9f26vx8qlk4rxqzrg04xvvrd3t0y40dyetwpk,500,2
terra1r9r2nx0w22n58tscc7y8jm62tau7h3j29gexsv,250.25,1
terra1rycf2ealas4klj2szcj9ydu7svnsrk50r2gxzr,1019.38,4
terra1rytpr77u3g077ueu6w7ze37g52ah9u8f80uv30,529.83,2
terra1ryqqsh600lps4ladyzlq2lax28cjat2gppl293,553.25,2
terra1rr4ekr6u3997jhh067kwr88g4u74fjqh342yzt,265.66,1
terra1rz85nzpkyp5upfux5nz5g7xg0x4hme3uzethcq,312.72,1
terra1rpnszpyvhx2lusl35gl9cl0k474e598lkhf78w,1000.84,4
terra1rp3w2cd83cvw7pshtcqk0qrpjz0uce9gn6mnvy,1033.08,4
terra1rq3yamvt2vuq75j0vlw4dgu6tjrgdrc9muvtat,270,1
terra1zltarpeltk7u47tewmmemrkaq5nadqrarayqh3,275,1
terra1zl9fkwuyp9ya6cx3qyecmtmm5ald9enpy9vge7,901.46,3
terra1z7s7v38uq97s40jzmecy76l3mp8g683j00rntp,460.34,1
terra1z728u25eswchhxsd3kwepkpsjnn9ltg6a4jyq3,825.02,3
terra1z7yw0k46emcd9j7maex5hhzfxw66y865saz500,252.97,1
terra1zahjh43ltns908a8ufq5m04wfmjn20fvfhqurx,305.09,1
terra1zavuudd32y396g79aax3n76xy2077f3lxlmk43,326.84,1
terra1za9hv8mp0ty89j98gncvxkkwwft8yyqvg88l28,507.99,2
terra1zuaaveqk5ykph9gwks3958ze6ycqmhk7z3gqr5,268.01,1
terra1zur4vtzqv376m3gmh6cp6aw6wyhlpvwqkt20xs,268.42,1
terra1zmdaqf8cj8p03e9eg5l7jme5wu38m3g952zfaa,298.25,1
terra1zm9m7cs6vwzyvzzrpfl4jddefrfswf5a3zt946,319.32,1
terra1zm9pmxylmfuuxdampd6hwul3y0fe6pnlthfhu0,255.37,1
terra1zmyvc4hq5nhsm6yw7eaydkywlhx8htdkpsparx,617.89,2
terra1z6aqfpsks24ltzrxkchmztwun82fer2vm3xrfs,251.94,1
terra1z6w30y26wtue00udljnd3g8na2ejxsnzuvl2tl,259.19,1
terra1zelpv3rvhg6nfrnpc6u3e5yc58flpsskxx68mg,599.43,2
terra1zeeyzg5w7066wc3u3m0uhekul7k5m7y4fzjsky,287.99,1
terra1zehvwmq7hymv5r0vmw0hwhdw2fn02yhtkfkt58,308.45,1
terra1zc4pjekxy3a69zsmvgesuqkrmsaesakc5muy84,295.27,1
terra1zhcuh80e3znp2udy3geyq9glka4zt3z5d67ymt,250.53,1
terra1z440ku5v6ugqwzvkel6d4dz60rykmdlv4xagzx,377.81,1
terra1z48277nz5z7v8zky3g55gp9j6r6hkxh0u4udeh,605.48,2
terra1z4xv76f7xcvjgn44hmy5uus6zzck0w5c7x4gjs,355.89,1
terra1z55nla02uzl4kku3djg90t5yaxv3lttapx4fvk,250.65,1
terra1z5fvwa22ht6pvt3h95v2gdgrgdtw82422vkg6t,264.11,1
terra1zn450e4hyq3h62w8vmu4dye493m8qag5s8uvcg,284.43,1
terra1znthxphufhezsahmw8estfjqsgj0ms3mqhv9hq,268.15,1
terra1zn8zl7m6jgpq62kyv9rtt6m397zmhwwemlstrt,619.72,2
terra1znxrsfse9zu5m57f02t7men325tuad0aq58j3f,250.01,1
terra1zjcfg2064282tcq0w03ed9zuyf7a6j6yjeslqs,307.16,1
terra1zjkydl64h9fh3geuwz9hnqxcj847hy0s88xyqe,540.91,2
terra1z34jtm74a4ngea3rpxusmt4sqq8rlgcuwnt24w,258.48,1
terra1z3jahqlvf8sp0vtcj8cx49cevw8gauj59wx7ur,250.50,1
terra1z3sqgmw344f9zkng280gh6x8gz8y6qyw7f83ee,1636.99,6
terra1zs64e3thkpa7eyy40azn946tad6uw6ddfe358h,321.70,1
terra1zsh6nr8jrzscwfmpl0ag8hm86r837a4xhslg57,283.23,1
terra1zstf4e0au48fy56kkztsfea2m4fl4nd040etn8,1085.57,4
terra1zsqu60y738u0jgk36sdrptq44ejke6a7e392sd,1003.72,4
terra1z0us9ctj5reygyywezpn4s3q6dllee2mx4snvm,286.89,1
terra1z02yeq7jyqy4wxl2vseqeuqq35a0pas0q3zutt,407.07,1
terra1z0fl5qm42he62vhz8g6s4zut8zwj3246rf8ppc,262.50,1
terra1zwu26hr2dynx72xpaxp8k3x6u35ccyqf48mlz5,250,1
terra1zwc7rll4mvnevp9jwqy4p9ndnat0jw9rsxmuzv,500.57,2
terra1zwqlz0dk5f3lshr5w4al4xx2n72dasj7ppd030,262.25,1
terra1zdh2ljfjugn8kt540z80r30nqxmmddwcqtsy28,501.47,2
terra1zdsm4qtx0nmrlaxcqh0mv3lj9r8l356ajhpjqd,276.48,1
terra1ztheal95k2hcy27jys6k2hju070q7ycc497vfc,251,1
terra1zt3rxhpyjj4y7fvwldrnl54nk6gvq5lkr7u77w,300.79,1
terra1ztzaj3wezm0wncnf2ppmh79f2r52szvm7yfgjx,305.55,1
terra1z20l8ww9y5vh6cyu708qags0zcw0tfyfl9rpjk,300.21,1
terra1zfcax7zsgpkst5f2z5y8qyu9wpgau6p9zpa3q8,264.38,1
terra1zfrmqwjn8j3llrtula0e0g924suymkl8hq688y,496.21,1
terra1zgurkqhg4ettspjmhcjr6ta58jj0q2t2c8w7kz,256.67,1
terra1zg42xxhjtgdkgtx9rkft2fhkgm9rwhu4gzy7u0,639.88,2
terra1zgjvjd689zy6xausylm22erj7ew6ynvvu9crcv,254.38,1
terra1z8cd895f77m8d5v28ec8w3zzs66yx85mjakj0u,275.36,1
terra1z8y0cexpsvwczwtt9kfe2yrcuvsnzzgsjye9a4,3009.95,12
terra1zx4y24uvpwg49s0exa5l9jhula9sgvn3c8vm2a,2226.64,8
terra1zxgm8vusyc0p8qjzx9fx597yxs037kwvrp32wy,1494.27,5
terra1zxqqeluzdf2g0neuyazrrtk3wn4nr5a2a973ng,708.93,2
terra1z9cfy8d2qctykw0c4j730yk0qshza4uvtlcnvw,288.42,1
terra1z9p7pdmxcs0e5j5k5xx2d30yy8hm23c6eqrf8t,1119.22,4
terra1zy7tj059hmgqrmphqws33p30anc4y2e8yu4vgl,254,1
terra1zy72tgezq47zvqj63utj9v4znfhhtdqp0z68cr,760.87,3
terra1zym2p4t732kgm790mhw7ghjtrwj27ykf6nrmwt,825.92,3
terra1zymzr59ckp9muj3njtpc3ejufn46d5jfzj7yck,257.95,1
terra1zy4f7ra698wq9v4z2ujse3aepgkh56euu0rc0f,293.29,1
terra1zythku0tw30a2e0qdxq48rms69xtdvmpqdlcc8,340.75,1
terra1zrutc3hvrugn7f5h58dnxvh9heaf2vwvqsejvh,283.92,1
terra1zrmhjqqtrn7crk97cslrfa3nx3w4lljy2edwvw,270,1
terra1zr5pf2y977w3njvsw6l45e78d8tfs6thrs6s7a,539.14,2
terra1zrf7hk2m87ah9pmxnaanz7y2v9nu4s0ch6pfcx,254.51,1
terra1zr85dt8zgc989zec97z7peynrln6g3q902x0va,254.24,1
terra1zr9v7w4qel629v47df2angrukrqv2pz9x50dp6,759.92,3
terra1zrq4j4wg5rrwq397ywzg8u8hcwz9j90tqjp9z8,251,1
terra1zzs8tx3euy8j5tnjp78tkd0473wypgvducjk00,265.45,1
terra1zz0dn7sd5q5x4xlr7p8vtpev3v7yfqerwwv5l4,509.53,2
terra1zz8fl5t7czmvn0cgyyf4f87tl5hxzghpr2c3g7,1270.07,5
terra1zpsptgnd0rrnhwe8vrz25uptvd3338g6f86mn9,348.33,1
terra1pl4pk6aap0jv6uvdxplxgnkfeua77mf5hcvxg7,252.25,1
terra1plgmsnhxqlk7g6ht94hqkm738gf5waruczk4w2,252.13,1
terra1p70jrlezwl9n3dyaw9j09xjaq0ef7qqu0p904c,535.45,2
terra1p72dpkr49tpzjs0z8h2g2r8xt5gmdawc9ygv87,250.05,1
terra1p7fay92jrckukc2yrp5ntcedf0pfyhprmx2ck9,340.79,1
terra1p7gp55l987wzvwq9weugm3x4acxey7uv72802v,261.95,1
terra1p7p9md7gy66hex3vamc6d24vgrt3s7wr95sx9m,418.43,1
terra1p7qmy7pjryzs2hk249k7xt3wrdy6g8kv5tmykv,398.18,1
terra1paetxgszz48vmksdly6cqy9yd7s04z7mlw2uev,752.26,3
terra1pa5qd3rza58f8vrc2ry06st8hesknfh8ctddue,505,2
terra1pa2ax82rdv2fqcsctdzwe9mlhmjsqz3rv609gd,259.15,1
terra1pa2urjmz9nlzwphnnkwh25d702xmer5wsh7w42,528.75,2
terra1paplewkm4sc25cugnqfdnuvp8fggh3mj8mcjhh,2391.69,9
terra1pu5uks79hfluucdt795qxd5ctv5zkkgenmake2,507.18,2
terra1puj2zdas2x6v76crhr6nu2qzltacpskszvjsjn,251.50,1
terra1pugg47rfwlj5yd0j4s5qx97nthr2c9esw07spm,337.67,1
terra1pm2exxqhhpltvmrpggxs5p28s4354ucslva838,317.72,1
terra1pmp5pn4jdaew0e2tryz373e8whac40esazmcma,774.23,3
terra1pmqkpcxzq9y84mxf9qyltq6jxa6jtjppgda7xe,506.07,2
terra1p6prjxg4tvfzuaasvu4epk58fhje8j6ssg6g85,250.84,1
terra1pev5upsw4q5x5hrxpav4uerxeld9am4ptnxdha,319.24,1
terra1pe9gxszyrmrqjfj5gngds672de93h6zf9pyf9t,314.11,1
terra1pcheqrr47auhdkm50kg8p9ww73vepcvh53gm0e,257.88,1
terra1pcw79dlusqzvmwt7ewzdyfc998yexvxrnutzpj,251,1
terra1phmdzdalhvqu4mg26yjs7shd86qnajxxwnxcqw,256.11,1
terra1ph968h03gy4278gmgws84az48pys0c89zyr9uu,279.23,1
terra1pk4qf3kqpwr4xgj88ucexvdyrqypdtuv9xxn3h,400.38,1
terra1pkny4qcdw2mxtjxdvft99ht040jcf6hrzn96ch,748.09,2
terra1pkr32ugfugjdys8rua65u2egudnnz2yz3rgq96,260.03,1
terra1pkpy2yql984d7jekr5lcn0uz3uw6qs98qx2620,608.89,2
terra1p4e2ux6nde863zauyk9gwj6ng9x48638cu8j44,259.98,1
terra1p488cte2m4a0jcqnw8ganfwrqvxlr2l99umkzs,258.64,1
terra1p4yx4tx204ye5sf9pdtqxgy93eg8z8tkf5s85x,466.97,1
terra1p5m75h933y22mnty9ws88qnxrgcqry070lyldm,291.65,1
terra1p5jx4yhhuzam58nf6a0sd0uvu9zs0yqafmrh02,260.59,1
terra1pn60rrk4r3ktgwqfcpy979z96h33f7gqucv6xy,424.23,1
terra1pntx42j46m3le3z3pztuxm88me3gxc0ct3rq00,281.16,1
terra1pn9aqqm33m9ndxuyqh4egfnl00q44x8e7rsqdj,1001.02,4
terra1pnrrrqpry0hs7p0lwxfhv8dp3tgas2c28jv7yh,280.01,1
terra1pj72uz2r6s7m33gs9dfa28ulvgztunj5mhz8v4,250.44,1
terra1pjd9an3aftykqv4khthagthq6p473pmd3nf8sm,327.84,1
terra1p3km3c0xr8ww6updqnmshrpts0t0ezjqa60xvh,250.05,1
terra1p3fdh9j0q2ncywteeaaxmh5t8j6hw2h4mas5py,783.81,3
terra1p3qnjhtfzps2qj8fcl9gur6d2cqw54t63dfndk,301.86,1
terra1psex0f672nl2g9pnl5tqpvxdx4c7gyraqzg09n,250.01,1
terra1p0mnmxgzmftynkym0n5t0fq3wv2mmzszpc0ejq,322.90,1
terra1p0ctrdktkmufxtf53tawhv7y999k560hg2jgg2,921.96,3
terra1pwm92g03xsgu20p5cl20ny7u778zfwdsyp3d0z,1061.44,4
terra1pwwaq6ffrmy0hzz89693am0p403s0cckcw4xgn,250.37,1
terra1pwx6qqwpdda6j0uwpjrr5lxkm7nzdghcms9hsg,1489.14,5
terra1pdk0uzpqfrwwefcsv5mcjnssuw4tvmm77zfnsd,281.04,1
terra1pv3twfln2cw8h8gnrw9f3uvtej0hr034sx65jp,287.86,1
terra1pv9cl6m8ddhqnxl9r0m5nltxmfw2lrm9hqwrdm,517.91,2
terra1pvqx57ml567ku5lkft705wdds0l2evafsthhkc,299.39,1
terra1pt65z0j0uaa6p29p4xvw7afq7cjvp7acpe92y0,253.67,1
terra1pt3c5a759wre84s6x503zcms97jvkm0hl0qvq2,492.35,1
terra1pt80wjr9rvudr9pph6xw39602hvn4fxkd65y5z,495.43,1
terra1ptyef0vgfgvre9t2z976q9j8rttded543d8cpc,581.67,2
terra1ptqvgecatg7cwqajzmfts6fdkgakty5zd95d8s,262.36,1
terra1p2ukhtajatjt63fdyhtzc76lgnaevujxuqcj68,252.80,1
terra1pf9zk77785pej3z0w5c9gsdlaaxm8y52p0dhnf,250.04,1
terra1pgxaarmaf3crzkcdkf8zgr6ddfjgppxtptswns,752.73,3
terra1pg90kyfezru4fc80tgeqrk2le4xxwwwvm22q8s,251.40,1
terra1pgqyw580sxyl8drh6m56ehmeylaselgfelmq0z,593.53,2
terra1pxe9w2yytsg64qv47p2zexwn2598c0kw3y8dc7,398.37,1
terra1pxdwmcwvctyjwz24e9n4gpvqxldkexg0kl4key,301.85,1
terra1pxyu6rvggysth3vzexq6mvf5cwg58lma7374v2,251.23,1
terra1p9t8asew2mqu877e592j6h4w4h3xla266sfecy,288.75,1
terra1p9y9xeymprn5utj42a7nyvwm8svhc86zdyz4mu,253.96,1
terra1pyh5r425mtss8p9hzfm9kky7e9dt8dxrf9xd66,280.02,1
terra1pr2v7qvac0jjcj230z0cfnj8k78a03wvf9lcdd,881.81,3
terra1pr9u7fe74qyghvf2tk00vx686rx3tahkfku32r,760.44,3
terra1pryaeussplcawzvfta8efw5q96p6ls633rnkpw,517.05,2
terra1pzauwjq6dcnh9jrfpct0pguqhav08xp93xvs35,318.85,1
terra1pzme0vlyu073hwjdn8wpzae42vdtwuq07vzayk,254.19,1
terra1pz9vv2n0wls832drrfh5fajljnpl5ut6s38hyq,255.71,1
terra1pplxax8pz20a06ea3ff3nmvcrlz4gh023kev25,315.35,1
terra1ppejk2vl74jjnftq97vd6k80jq3g7y2rp739yy,254.61,1
terra1pqvd9yx6a4e2ukghnw0hr3ugh5vnytg97en3ql,256,1
terra1pqqvn868dywcxa4yfwm0mgtfsvmyh8gnlggy4h,674.83,2
terra1qlag5rjmfdrut43s29yzf29ndylyvxjgsz625f,251.19,1
terra1ql5ghx4p32vnnu63fk0450tenwshhlsffxqtr2,310.33,1
terra1qls53jp5ux5ytxvlp90h95cx94e9j635ejevm6,294.04,1
terra1qlt74hqe9nkhpm8fa9x9m0we7rg5fecsknuz5v,260,1
terra1q7m434mkv49e3j9rqwlywy475qq3dxzxxsq5mw,513.50,2
terra1q7mpmf3hx2skcetlaq0jvv9wuy5rnzkm367dw2,400.08,1
terra1qaul32t03tne0c746y7lanneyaeehxx83uncnj,1000.51,4
terra1qults5acsjf7pdftzjgcfm6z0gec57mrvnt870,288.59,1
terra1quazlxnx9gzm8sqrktrm3g0k2wclqfpj73uft8,374.76,1
terra1qm6dwvud59lmvhjnf5weergwf0ayy8mxxxwtcs,1105.30,4
terra1qme9w32vq2a33jgvpeg6f3509xaeh7syqhz88n,779.21,3
terra1qmwx28lk5s9hu9s0u68at6te0utq3azrw3s676,250.24,1
terra1qm226rwpy2m2up5w3ytaj8pgapxjewpxt234r4,531.79,2
terra1qmy396xqcedrlcjpwax5khg0cs56v4n6lyfk04,703.06,2
terra1q6l790p3gc947ha90vsyc3sc5u3p5gg9qxydq8,299.02,1
terra1q6l2gterdz4gmkayw9n49hx7xstjvcwmnfjmp7,261.84,1
terra1q67u0gw84nt5tl6vq0fzujuk5jspvfp0rkwhvn,255,1
terra1q6f8lyus2j7e3n9x099r2zwltxedraz8nvk3p5,823.53,3
terra1qe7vuelfm9fudx72e6e2lt8y896pmc8kfemdad,261.18,1
terra1qed8352kd2wphdtscrv30jqj4xlxexm874eyuy,832.18,3
terra1qh7uqg3mssmgstv9ew8jaflgclemur2qkma2ee,1760.62,7
terra1qhngurwgy7gqhafkrvg96sh0ejcfjkhfllq9sl,260.33,1
terra1qhxpsds2tlr2wrq864w40qutd9f9puz9gukrq5,252,1
terra1qk54gdhaugr5dkszka9u73tse0lr9ffn94lhcx,750.74,3
terra1qk54p8jh0x57m8x7dqxfycfznj77gwkqdkg6vq,262.50,1
terra1qk9c2qdzmyaujjl604xgmcpranasg5n70l68wy,390.80,1
terra1q4k8sf5kyreha6n9ygzv8fcq7f04segzcnrgdr,355.12,1
terra1q4nqgjqe06wlxzyqdyvv58u54m5qtykzjqda0f,500.95,2
terra1q4f6nau5px8z9k4dxf2vjr4t4cqmrr9ee9quwy,277.88,1
terra1q5u4z0plfaltnndxle3cda58r9jdysug7eraah,875.59,3
terra1qnm8xz2msla469pylt388p34gmgug4c5rnnnn3,314.65,1
terra1qne3jmlgrvylw0mryn0p3lu8r2p6skpapq97zv,1131.25,4
terra1q3hekgwms5m5rhsu8u7v9stxfv55pkxe4dm2z5,1597.01,6
terra1qseu23sakvjwfjf52du8ytjtamqnzv7n07l0le,1308.54,5
terra1qsh2p5g75qv9nw3g7saf407uxkkqey5cz7dtsf,279.50,1
terra1qsx66p4f6ajnraqvruvv5cv9x9xns9anpkkdm7,271.72,1
terra1qsyvwll37fjw025twd8d8swgz0fqltf0e3prk2,542.16,2
terra1q0rsxwpcle05dxxmhx9mxpz4w4q3nxvz0chwl7,505.93,2
terra1qwe342jfl5kspg75yvj4w2hlkuetxdy4vz9z76,250,1
terra1qwhxxzcugjstdcwgyuqukehdnhlpsk00adf9dw,500.33,2
terra1qw83efmhmrnx8ufkv524rxxwcc8derfcuvrlnr,284.96,1
terra1qwyw5jdsa46nmsjgmmagfkldvcjj9nuvxq22gy,3124.44,12
terra1qwr93pwzksumency0rpkyv2r52sf5xpa6mwzjv,288.92,1
